YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20140411,6284.039441,6113.161719,5884.462490999999,5725.030963,5570.0972280000005,5484.379589,5375.258372,5307.410946,5235.747928,5023.001611,5057.603257,4986.659203,4950.398857,4965.908478,4856.973889,4751.306842,4809.771167,4818.927385,4837.6245229999995,4776.61259,4772.840066,4842.87426,4807.898872999999,4911.943692,4958.292911,5023.8602550000005,5336.870428,5425.0732069999995,5501.84958,5827.189326,5845.3906,6161.2312329999995,6677.377254,7180.202944,7628.742681,7916.3552469999995,8182.6391619999995,8429.966464000001,8578.903174,8773.76046,8854.259111,8895.752122,9050.076891,9129.772187999999,9169.92204,9287.436085,9162.965394,8989.897994,8408.379211,8102.375542,7906.6504939999995,7898.332550000001,7869.016627999999,8004.150723,8209.042367999999,8605.531711,8577.257763,8710.694358,8602.298701,8615.765986999999,8762.80625,8680.217928,8764.032912,8835.322285999999,8814.888848,8925.696119,8995.423405,8896.611348,8984.314868,8978.30727,8909.524473,8859.455789,8817.586612,8732.510821999998,8789.690575999999,8940.456415,9111.695559,9329.645247,9247.859309,9172.87472,8977.140263,8932.75801,8935.900131,8866.617105000001,8842.315986,8629.102517,8550.182056,8385.984918,8303.689342,8070.352252999999,7902.565921,7699.152944,7457.418759,7157.838915,6985.977031,6641.322451
20140412,6494.777179,6228.784943,6058.098117,5936.058537,5746.6812660000005,5721.171332999999,5590.843296999999,5470.9952379999995,5327.371703,5181.480017,5193.663313999999,5116.207262,4992.680575,4999.324202000001,4934.340313000001,4948.215387,4855.484259999999,4812.252912,4859.6900829999995,4791.38278,4799.785017,4897.194259999999,4860.472581999999,4921.624292,4899.931891,4982.741373,5035.720057,5339.833971999999,5390.45866,5576.040806,5740.198174,6066.340304,6321.226718999999,6895.711644,7327.000222,7723.2570559999995,7889.520196999999,8086.446298999999,8110.7597369999985,8297.052796,8429.399111,8544.392417,8746.861875,8812.190987,8768.686875,8970.899671,8831.356053000001,8722.769112,8299.815938,7696.417253,7712.493256999999,7664.26088,7645.160707,7825.314538999999,8033.9725,8210.379901,8332.85375,8301.573190000001,8390.915428,8394.997188,8276.235723,8398.77301,8361.661004,8392.081562,8542.680658,8599.103618,8647.468109,8672.004162,8572.959111,8638.662352000001,8562.839392,8523.948503,8526.53171,8412.199556,8681.015559,8760.201315,8895.413980000001,8896.701266999999,8829.346892,8747.344935,8869.132120999999,8676.286809000001,8610.047352000001,8554.640855,8547.363041999999,8393.840559999999,8339.213652,8141.03722,8035.027763,7943.590131,7824.598388,7604.563297,7359.473881999999,7047.420905,6832.330486,6548.833339
20140413,6361.374243,6172.68218,6126.864424,5801.237073,5790.674161,5532.321645,5526.490781,5357.060978,5360.806439,5212.944877,5190.299063,5123.883938999999,5026.558116,4870.633429,4892.764851999999,4799.62972,4779.956859,4856.779694999999,4806.040838,4716.050058,4841.46097,4763.440377999999,4760.999276,4829.848421,4778.135781,4917.330781,4974.789022,5062.135,5183.461241999999,5251.509943,5415.003248999999,5568.503421,5984.7214969999995,6313.89866,6599.212229,6851.069819,7032.737821,7325.89287,7450.970781,7552.626587,7894.673321999999,7958.104144,7996.470263,8063.2818259999995,8208.93528,8291.057517,8323.580065,8190.724112,7775.596316,7541.024514,7526.612254,7509.453535999999,7393.728462,7502.614745,7681.554622,7783.222747,7832.077961,7895.590263,7912.061348,7841.831019999999,7854.201333,7967.913074999999,7918.803915,7955.252829,8013.204605999999,8058.110756,8080.243537,8153.613076,8255.297303000001,8303.941348,8248.759309000001,8220.29398,8154.698699999999,8050.365888,8278.803700999999,8441.406644,8476.542566,8679.774638,8549.739736,8616.069112,8537.159029999999,8445.674935,8454.332088,8524.381414,8422.554112,8405.101678,8344.645361,8176.6042099999995,8014.247550000001,7909.944129,7691.324753,7500.630706999999,7206.143363,7025.912319,6795.589408,6508.707155
20140414,6337.0475160000005,6144.474095,6000.163412,5873.972911,5775.245535,5766.7642430000005,5612.071456,5452.344951,5385.992294999999,5281.984918,5197.809967,5228.5686670000005,5155.408939,5052.997212,5070.023331,5054.772894,4950.525345,4958.247903,4976.101529,4938.673108999999,5115.647475,5087.229967,5075.27171,5166.376826,5080.203578000001,5280.033569,5344.556610999999,5468.3584869999995,5664.436323999999,5963.594217999999,6118.396809,6380.449778,6871.760016,7624.491365,7991.869358999999,8391.523618,8650.554358000001,8955.159869,9169.118783,9283.596824999999,9411.791152,9585.253536,9610.593815999999,9690.556348,9644.113815,9720.186744,9774.574934999999,9608.292006,9024.433486,8423.417120999999,8386.344885,8284.008042,8313.993652,8403.680821999998,8518.028108,8913.798487,8824.372829,9024.697714,8958.304803,9056.463371,9152.769918,9100.942236,9204.386431,9152.502779999999,9239.332038999999,9283.550362,9309.594474,9253.441562,9226.396118999999,9360.584852,9293.529819,9006.090592,8951.044062,8892.934951,9186.541826,9305.944655,9334.045361,9457.791365,9288.536743999999,9303.842665,9193.08273,9152.888355000001,9039.056333,9130.199473,8973.800165,8776.351233000001,8800.692122,8497.315213,8333.048913999999,8214.606579,7907.99569,7833.688355,7505.463634999999,7161.462738,6894.045862999999,6573.020871
20140415,6300.067236,6278.333125,6108.588363,5949.314168999999,5710.867993,5571.512361,5587.003552,5568.008042,5331.292442999999,5359.573569,5223.857377,5272.542162,5136.827813,5257.053881,5113.879359,5073.622516,5031.82347,4995.794178,4989.348528,5051.527565,4953.29227,4929.348693,5025.689869,5072.091273999999,5054.393915000001,5384.165009,5463.913947,5549.0068089999995,5760.907286,5891.517688999999,6068.81361,6253.17375,6871.510823,7386.449194,7780.599285,8205.546003,8260.329178,8661.019687999998,8681.619869,8922.156201,9061.89023,9124.364244,9090.897401,9290.960871,9258.908190999999,9388.374769999999,9204.68005,9042.275181,8513.381711,8109.664703999999,7901.64704,7835.757171,7954.476053,7897.660049,8188.822912,8446.092714,8436.946875,8580.235954,8718.738470999999,8614.867087999999,8596.08556,8613.54847,8726.077879,8767.085986999999,8706.702517,8910.737845999998,8970.817221,8973.570953999999,8906.013848999999,8998.676300000001,8858.645839,8633.22977,8678.5375,8665.285263,8791.325608000001,8976.417516,9157.173815,9178.524194,9180.985181,9146.92819,9053.498372,8888.885395,8989.606315,8796.688059,8716.193190999998,8601.731348,8618.47801,8445.666496,8317.722138000001,8033.398453999999,7873.5378949999995,7541.855707,7356.741974,6993.374736,6891.6028209999995,6489.69176
20140416,6278.238356,6110.989694999999,6007.8016769999995,5872.868372,5731.344110999999,5577.165715,5546.699275999999,5440.831439,5328.760452,5305.388593,5170.545789000001,5192.2945469999995,4991.939786,5062.653659,5016.801662,4971.993676,4917.503634999999,4940.793626000001,4831.9712660000005,4814.638142,4883.275148,5016.004613,4958.775971,5037.857064,5016.8775160000005,5215.774852,5268.891858,5559.687188,5716.188733999999,5862.08333,6059.07287,6255.579835,6607.076019,7431.858773999999,7646.847731,8121.75556,8207.321199999998,8457.459949999999,8727.807583,8755.740576,8866.47306,8944.304211,9105.107318999999,9218.118915000001,9160.059177,9195.397829,9241.158355,9084.348931,8534.159984,8080.802451,7997.186413999999,7890.278931000001,7975.208833000001,8013.437696999999,8169.020361999999,8486.644242999999,8437.153388,8706.073568999998,8684.401053000001,8627.402204,8739.999901000001,8704.36278,8666.475065,8732.510821999998,8881.739211,8966.654951,9042.889967,8958.188306,9098.34671,9194.037597999999,9084.833931000001,8893.445559,8734.666744,8739.981859,8890.254162,8992.943503,9148.944916999999,9184.766629,9089.406414,8984.470165,8952.891233,9006.821875,8866.35181,8751.298848999999,8733.367138,8613.120312000001,8512.636266,8377.187697,8231.002779999999,7984.174736999999,7795.83847,7547.306718999999,7376.711267,7116.083519,6779.502442999999,6531.332598999999
20140417,6225.633898,6129.022285999999,5975.686529,5774.786628,5723.31319,5552.205675,5501.498537,5464.353939,5297.315962,5279.973914,5147.3524099999995,5181.6457900000005,5052.451102,5151.513807,5027.706596,5025.17412,4998.814564,4946.219029999999,4879.079704,4980.65306,4853.2046629999995,4985.008651,5006.124096,5028.0400819999995,5088.031381,5329.845494,5390.310929,5575.534951,5771.214021,5909.696653,6134.384736999999,6398.274498,6733.532106,7540.914613,7908.348964,8144.967369,8526.302402,8713.484951,8819.048208,9067.218537,9210.172287,9313.351381,9541.604506,9465.049293,9630.420130999999,9816.556826,9571.176217,9423.398948,9006.685492999999,8425.567416999998,8487.639754,8359.991925,8371.992862,8454.775378,8618.362483,8993.518519,9006.350164,9161.19398,9043.071842,9081.160444,9258.690329,9215.816135000001,9351.099901000001,9295.565461,9344.920904,9320.061744,9338.435872,9522.793684,9461.881661,9553.39699,9339.423913999999,9063.581037,8944.368619,9060.451331999999,9130.618124999999,9272.761052,9451.915492999999,9542.873848,9474.113652,9385.222269999998,9395.687697,9342.466513,9244.188635,9198.09181,9035.178273,8965.250197,8912.899588,8680.422598,8429.753355,8172.781925000001,8072.952434999999,7862.212369,7637.813733,7368.59324,7046.4745729999995,6674.685601
20140418,6409.117351999999,6431.008699999999,6217.400247,6042.439794999999,5932.8984709999995,5711.3236019999995,5693.392860999999,5586.7259380000005,5610.832474999999,5425.811570999999,5340.615016,5377.278396999999,5272.654391,5187.277319,5239.588643,5224.755888000001,5140.062278,5156.20366,5061.316610999999,5131.5823439999995,5113.175139,5009.205592,5185.434901,5152.391462999999,5130.812746,5354.816883,5485.364721,5761.986217000001,5924.090386,6011.0725170000005,6181.461456,6402.721851,6984.950189,7579.416241,8177.315608000001,8467.897829,8660.771562,8913.601480000001,9064.398553,9159.740823,9407.164737,9426.163059999999,9635.535329,9665.95773,9783.663059,9943.827712999999,9853.828882,9597.89574,9007.774803,8613.557006,8607.598684,8572.069620999999,8528.157236000001,8607.950115,8799.043897999998,9098.54944,9266.263701,9406.209869,9394.513997,9427.384096,9473.249769999999,9518.372812,9551.98176,9430.997928,9472.323323,9603.660838,9602.925675,9561.515017,9540.788833,9566.062861999999,9359.259638,9218.748833,9112.382318999998,8864.669538999999,9138.186744,9234.724538999999,9470.025296,9491.099128,9453.196184,9379.192943999999,9315.729917999999,9206.695904,9238.432073,9134.909211,9140.284951,8964.790708,8922.735,8709.70069,8568.254901999999,8374.675494,8257.658865,8064.313421,7799.980369999999,7552.334326,7187.294129,6953.618898
20140419,6846.513438,6705.034573,6503.892269,6230.492918999999,6158.790615999999,5934.275871,5946.489917,5779.150658,5704.203026,5543.669869,5513.328463,5452.913759,5418.30833,5352.049473,5334.82819,5179.026596,5229.1237009999995,5223.675502,5186.220213,5084.940864,5103.286571,5161.579884999999,5104.939063,5219.581423,5135.961118,5338.785305,5462.5124909999995,5440.218981,5585.871561999999,5797.898915,5950.3594410000005,6102.567088,6525.821932,7185.3982639999995,7558.538930999999,7941.679425,8187.913537,8340.183652,8578.779983999999,8776.605082,8821.532959999999,8966.025033,9125.194078999999,9228.623141999999,9244.418816,9312.800033,9346.405198,9112.087730000001,8538.407517,8197.086924,8166.954358999999,8097.520789,8012.831446999999,8183.400806,8440.705625,8706.768865,8771.882928,8868.747516,8772.886102,8802.669079,8792.210345,8863.580132000001,8803.197632000001,8961.41181,9015.044177,8892.432879,8970.009211,8978.727862,9064.561513,8999.179342,9029.160296,8847.407516,8768.737994,8754.297895,8802.792269,8987.737319,9125.406315,9229.373437,9051.871973,9101.533257000001,9029.563816,8928.705641,8927.795296,8818.056480000001,8751.842631,8712.500789,8613.863914,8535.362105,8398.117484,8192.551398,7992.752253,7935.997746999999,7632.445559,7372.790139,7185.568208,6860.956932
20140420,6701.754712,6520.818963,6294.091842,6153.662032,6099.391793,5974.265576,5836.524606,5788.845904999999,5742.781865999999,5551.687986,5544.470797999999,5399.8049009999995,5410.310971,5357.101718,5290.597936,5207.192582999999,5313.367813,5198.336677,5088.771588,5155.96213,5093.355904999999,5146.214309,5169.557262,5098.957073,5194.3363,5304.15,5347.94259,5376.584070999999,5483.287854,5601.244704,5777.536093,5773.212221,6120.5442920000005,6605.247278,6771.061891,6946.172014,7186.915247,7345.362516,7582.381628,7718.684573,7882.598470999999,8094.948931000001,8027.30472,8154.5442760000005,8239.665559000001,8371.166809999999,8402.232418,8348.458043,8069.102795999999,7652.422903,7535.718323,7492.851307,7448.295714999999,7613.916037,7649.087073,7885.122992999999,7825.7663649999995,7920.385888,7791.0078699999995,7737.602483,7734.415839,7841.2740459999995,7839.473338,7954.872007,7898.008666999999,7974.863125,8088.544506,8193.197418,8188.228108000001,8282.41181,8219.553190999999,8192.289013,8300.386201,8208.838668,8243.08801,8381.27227,8441.094983,8508.432286,8595.941611999999,8526.931446999999,8450.331711,8477.080625,8308.472994,8328.48972,8246.798454,8321.434425000001,8144.469176999999,8181.784786,7940.563537,7717.869967,7640.861085,7437.198042,7185.483042,6841.3826229999995,6622.276792000001,6441.397788
20140421,6180.494753999999,6172.103963,5966.662813,5940.493183,5746.132731,5550.136858999999,5470.46426,5453.556093,5336.468363,5355.780287,5191.1284129999995,5198.490616,5173.447738,5188.762583,5135.840837999999,5027.790501,4920.098191,4910.933921999999,5026.9355430000005,4898.503372,5058.651924,4987.876941,5128.587081,5070.152147,5053.604432,5311.319852,5515.6952630000005,5694.385558999999,5803.2235359999995,6069.158445,6126.537146,6424.982671999999,7021.321406,7759.874070999999,8236.434392,8649.249902,8820.791201,9202.467286,9472.532745999999,9630.14727,9753.048404000001,9849.422269,9829.235987,10005.071184999999,10112.615279,10184.484325,10226.813767,9959.30319,9454.125444,9056.259671,8856.723881,8859.285263,8841.727681,8931.639309,9006.272467,9448.791414,9435.763635000001,9620.472878,9482.618223999998,9544.427303,9664.354902,9611.206662,9626.907663999998,9702.920065,9656.992796,9726.655674,9774.627994,9750.102417,9837.370213,9779.12569,9556.340164,9353.879144999999,9200.429704,9202.751495999999,9253.066463,9530.570756,9722.858027,9720.543897999998,9658.372039,9685.412632,9515.410722999999,9503.040313,9372.396348,9291.025279000001,9186.358108,9210.681925,8982.198619,8814.892630999999,8586.380904,8418.890131,8223.016382,7886.560921,7617.655872,7494.81546,7255.46505,6975.553314
20140422,6655.382697999999,6587.041736,6343.76787,6199.788248,6072.236061,5973.856333,6039.752895,5931.395165,5822.9148270000005,5698.619318,5568.863872999999,5572.520288,5508.120921,5478.6770559999995,5449.387615000001,5335.391275,5305.090609,5363.054317,5334.093027,5418.554613,5225.052417,5289.436167,5251.260361999999,5312.049292000001,5413.282566,5575.780749,5811.974391,5947.209366,5972.203356,6194.558395999999,6408.977671999999,6643.59778,7171.635904,7799.796167,8266.554638,8645.190937,8920.872696999999,9176.115296,9324.690099,9495.2775,9684.246595,9791.499785999998,9817.825198,9810.010296,9893.950313,9900.658833,9977.77199,9657.340444,9077.078684,8734.987911,8629.207665,8418.341595999998,8464.673355,8491.046199999999,8636.872992999999,8890.581052,9007.797598,9098.652648,9076.746168,9197.138882000001,9145.324391999999,9107.412038999999,9182.028124999999,9169.966563,9206.537697,9311.593256,9364.759440999998,9417.915246999999,9452.526495999999,9495.516217,9418.959160999999,9259.155443999998,9131.696086,9015.940263,9094.798256,9255.44694,9422.192171,9480.032204,9484.289243,9358.821004000001,9226.42648,9101.379803,9201.132565999998,9076.056595,8898.656496,8834.413881,8685.719671,8570.22148,8399.13773,8161.782319,8069.754539,7838.0078619999995,7449.4968659999995,7110.703996,6873.110838,6689.764735999999
20140423,6560.830493,6362.281193,6192.409943,5950.826011,5887.276267,5728.373001,5682.600156,5514.647566000001,5456.312154,5454.481957999999,5465.1117030000005,5375.211520999999,5201.256571,5313.084573,5184.450157,5132.0062339999995,5168.254357999999,5019.083199,5081.764211,4995.522771999999,5028.471052999999,5188.161571,5106.4745729999995,5147.528174,5153.049317,5278.495634,5524.160453,5575.628264999999,5789.612787,6016.960708,6092.043849,6518.867517,6913.5078459999995,7548.8464969999995,7901.347698,8227.810510000001,8420.547861000001,8624.476102,8847.168799,9042.861546,9097.102006,9268.180032999999,9334.664803,9430.025114999999,9380.001924,9464.343617999999,9393.902994,9190.131019999999,8686.90569,8309.556678,8131.146809,8082.7822209999995,8006.519754000001,8078.375608,8232.614144,8601.114622,8634.640247,8787.25801,8793.056185,8719.655412,8854.120788999999,8821.172992999998,8844.775033,8846.139144,8950.453914,9107.35704,9103.057418,9135.940806,9146.082253,9331.903504,9156.818504,8980.963421,9044.847912,8946.840081999999,8900.391826,9099.392467,9113.441364999999,9135.749425,9121.739424,9125.696151,8947.437796,8960.666365,8946.439375,8939.06204,8669.451315999999,8599.313913999998,8526.525986999999,8328.587302,8130.781118999999,7936.477120999999,7772.739375,7489.653314,7210.062163,6920.037401,6603.158092,6515.086069
20140424,6219.72718,6005.430608999999,5940.131858,5914.7550089999995,5729.915592,5523.981003,5435.284688000001,5351.2342849999995,5329.123717,5198.107854,5237.954581,5233.09556,5182.493667,5012.05972,5094.258683999999,4967.416052,5011.866496,4960.87088,4931.176464,5024.920271,5013.575345,4917.131834,5028.02495,5063.769061999999,5063.47069,5205.8195479999995,5421.413882,5640.136078,5697.751653,5968.1358549999995,6103.561629,6293.208075,6868.088372,7449.672533,7920.851973,8169.999867999999,8388.812565,8678.786595999998,8725.033092,8939.017516999998,9128.594802,9192.107977,9285.926086,9354.834983,9411.721118,9572.580098,9485.987712999999,9187.476809,8738.551497,8240.721791999998,8109.259244000001,8017.467367999999,8029.919161,8142.814260000001,8392.809935,8717.687087999999,8679.578504000001,8856.539095999999,8769.283619,8804.661168,8825.382598999999,8827.273323,8945.850197,8966.445625,9040.999242999998,8999.666185,9067.759506,9144.165921,9192.443306000001,9248.536563,9088.813355999999,8976.661859,8920.146166999999,8865.535361,9015.138848999999,9062.847910999999,9202.184046,9259.273881,9260.661563,9113.508586,9157.558323,9022.787105000001,9035.695477000001,8959.369572,8830.683552,8787.243848,8616.969951,8386.673617999999,8278.860543,8135.495707,7859.147071999999,7730.990089999999,7380.589424,7112.950903999999,6916.143627,6620.6279859999995
20140425,6374.145748,6289.716463,6040.289983999999,5864.783034,5753.586793,5831.740468999999,5611.434456999999,5589.531275,5559.050189,5407.651521999999,5322.222361,5309.9307149999995,5126.7446629999995,5110.575345,5059.7829440000005,5006.9974839999995,4989.832558,5097.980477,4980.248182,4979.568018,5070.607368,5085.546241,5043.1812,5229.01574,5157.023504,5246.474285,5600.6545559999995,5653.333412999999,5742.16708,5921.892269,6090.526866,6328.150288,6857.891538,7468.165486,7892.096711,8179.085082,8531.929178,8775.267549,8966.690938,9134.996414,9221.446693999998,9278.340395,9483.900855,9459.697220999999,9593.376316,9650.168652,9662.276677,9424.691084999999,8857.209754000001,8422.401628,8377.979605,8345.851168,8427.646611999999,8386.749375,8684.605723,8942.978027,8985.250724,9038.271117999999,9179.201448,9125.516119,9100.796348,9187.602812000001,9353.219836,9319.660163999999,9367.314227,9380.891414,9326.916152,9548.440872,9580.27375,9481.008800000001,9459.016184,9302.917188,9166.169013,8959.538158,9128.6563,9216.540821999999,9287.980739999999,9470.872105999999,9486.637516,9428.144769999999,9273.126644999998,9329.198174,9218.888125,9082.827583,9093.119671,8935.399902,8837.945263,8756.388535999999,8414.156627999999,8259.666086000001,8169.171973,7909.390938,7689.23838,7454.593537000001,7135.141497,7003.257968999999
20140426,6640.075903999999,6470.670642,6345.135764,6166.358749999999,6083.332376,5967.715263,5825.206743,5711.0758639999995,5643.444457,5565.977056,5474.338148999999,5401.796505,5481.7064629999995,5368.188915,5276.045607999999,5246.372434999999,5214.6931079999995,5170.681200999999,5057.024458,5173.1318089999995,5066.252262,5253.096184,5131.455468,5084.242755,5179.2383469999995,5245.329976,5388.877657,5528.347361,5628.782713,5804.490453,5975.301439,6241.2675819999995,6556.629811,7178.077286,7542.564292,7892.593059999999,8039.564162000001,8442.709062999998,8530.862566,8652.980231,8857.515789,9040.883619,9125.54454,9215.836019999999,9301.950970999998,9507.064358,9294.585082,9035.109112,8518.635231,7959.529753,7821.298545,7818.577112999999,7825.493504,7956.973997,7995.529654000001,8175.317795999999,8176.970772999999,8238.968323,8153.88875,8151.955345999999,8314.209671,8243.083257,8279.560592,8268.365822,8309.040443999998,8459.361053,8440.033997,8647.162171,8598.51153,8700.301875,8675.636036,8411.511826,8377.02852,8277.068371,8443.536958,8704.390231,8672.912664,8852.157120999998,8653.390443999999,8636.857861,8549.696086,8543.634556,8530.764111,8472.592434999999,8429.2863,8295.034129,8121.889129000001,7917.279754,7779.725023999999,7713.824194,7610.887212,7335.4891769999995,7125.795837999999,7010.336932,6590.000139,6357.7377129999995
20140427,6221.7993910000005,6062.922994,5883.588618,5822.385304,5582.547566,5520.402188,5379.309868,5393.657622999999,5312.0857639999995,5208.065971,5217.892459,5005.152738,5020.171636,4903.413512,4957.415255,4931.733438,4906.259589,4918.001924,4792.340461,4800.165839,4818.174762,4871.69199,4787.137672,5014.86884,4904.681496,4990.189227,5077.640837999999,5223.116588,5293.690781,5372.9309539999995,5458.906709999999,5682.722376000001,5908.915123999999,6478.032845,6751.250708,7008.293627,7151.934622,7420.939096,7556.712615,7749.170023999999,7898.723848,8072.8691119999985,8169.056348999999,8228.918832,8327.412632,8420.382961,8489.522912,8343.535098999999,7898.4026810000005,7593.856339999999,7463.524424,7358.851044999999,7428.346307,7544.669095,7606.641037,7836.643848,7833.392796,7901.368553,7909.579506,7875.791495999999,7884.474063,7834.1316449999995,7836.189111999999,7875.516791999999,7955.397747,7939.111446999999,8161.7719400000005,8152.511446999999,8132.0665629999985,8268.495608000001,8199.15477,8169.858733000001,8085.491431,7973.621233999999,7989.029489999999,8110.246315999999,8154.714802,8377.248322,8221.737631,8306.625823,8178.257187000001,8088.288716999999,8164.862845,8095.474671,8095.646166999999,8061.932943999999,7949.720821999999,7718.0745400000005,7613.891496,7458.039753,7177.651941,7072.710066000001,6812.120148,6533.091694,6375.063174,6100.729811
20140428,5859.080016,5741.359458,5594.389811,5390.765568,5275.327032,5198.166636,5149.105394,5083.229686999999,5059.073485999999,4908.352073,4859.972838,4849.520312,4760.533676,4821.055468,4722.426644,4690.9584859999995,4589.914070999999,4681.951842,4688.672681,4729.913783,4673.102046999999,4644.454358,4788.924218,4708.523537,4843.425608,4944.118495,5186.449423999999,5393.781686,5524.036389999999,5782.6744739999995,5910.112977,6079.23917,6617.896078,7347.6776150000005,7586.612089,8070.609885,8133.568026000001,8490.425690999999,8586.272846,8776.562402,8911.858487,9038.402747,9151.833092,9313.117417,9314.543995999999,9487.048602,9416.163815,9128.569194,8703.215658,8186.742747,8165.250263,8048.486513,8160.222170999999,8287.06005,8464.548321999999,8796.616085,8703.515,8909.915674,8986.693405,8999.355494,8939.777220999998,8989.235872,9031.813537,9037.702698,9264.57852,9269.981711,9320.040016,9254.802763,9369.425723,9391.956397999998,9215.035576,9016.21972,8912.654178,8973.931891,8981.931481,9139.935459999999,9403.927944,9364.729177,9327.219277,9320.289111999999,9184.796989999999,9179.063223,9068.411151999999,9063.159571999999,8841.552402,8930.224079,8739.449523,8531.852450999999,8254.220312,8156.92194,7911.7505599999995,7726.518972,7476.837285999999,7147.249425,6955.47412,6717.005246
20140429,6412.951859,6249.220321,6144.279415999999,6071.240065,5840.569020999999,5715.818872999999,5638.727056,5591.730847,5544.087163,5488.639441,5301.730238,5292.448405,5236.465048999999,5210.186488,5227.208339,5201.481126000001,5150.589688,5078.043873,5021.608593999999,5140.695009,5154.107878,5133.661151,5071.218371,5063.769061999999,5092.232451,5399.8987,5507.333766,5664.838873999999,5815.416727,5939.150412,6076.261464,6425.857903,6793.109020999999,7498.856965,7764.9708390000005,8083.964457,8323.538355,8579.23181,8758.938569,8896.943766999999,9029.43694,9066.203141,9256.639458,9219.140131,9428.868487,9529.720066,9429.056958000001,9165.380888,8718.762236,8266.785789,8322.851595,8154.087696999999,8225.583487,8338.335608000001,8454.361382000001,8792.02556,8883.485016999999,8953.965411,9009.885328999999,8909.585098,8979.458175,8939.239162,8929.731513,9000.719605,9046.37023,9093.626495999999,9194.371957,9297.912861,9298.628041999998,9257.892698,9180.800492999999,9003.995198,8929.130016000001,8868.206644,9026.075017,9106.176744,9139.20505,9235.452039,9092.322040000001,9042.334836,8965.937926999999,8915.877779,8870.880739999999,8863.223947999999,8759.948339,8599.517516999998,8446.160904999999,8134.164769999999,7973.7434539999995,7864.778504000001,7516.407854,7367.312064,7131.656481,6778.776398,6585.095625,6325.172097
20140430,6053.750188999999,5901.583767,5752.375263,5609.049712,5576.6072859999995,5309.859614,5314.41454,5254.152417,5062.105124,4997.912755,4946.448337999999,4985.155412,4953.211759999999,4905.395707,4842.79278,4740.166004,4685.788774,4780.676308,4647.866333,4707.49815,4659.210871,4679.974885,4693.844721,4825.763363,4753.842228,4991.923683999999,5041.655099,5226.08634,5371.12074,5572.450157,5689.154252,5938.216496,6277.184063000001,6870.539465,7290.7819739999995,7506.503281,7738.430378,7981.353783,8087.395444,8151.618173999999,8319.96051,8494.296185,8591.955494,8587.204046,8591.917663999999,8722.776678,8600.617303,8377.824211000001,7901.762663999999,7448.466241,7382.811694,7303.074686999999,7277.890674,7345.419357999999,7499.373683999999,7759.533116,7666.856891,7825.955806000001,7760.751727,7742.196694,7774.255,7745.695387,7762.8513889999995,7812.667097,7862.409473,7936.152171,7974.974869,7976.664803000001,8000.117269,8069.94398,7987.688174,7922.603405,7850.076019999999,7711.744514,7748.394606,7759.558627,7804.402212,7757.8834369999995,7686.458651,7664.390181,7627.901497,7568.5477789999995,7595.015781,7507.525369999999,7394.589531,7318.896842,7281.660288,7042.919038,6947.082262,6781.796299,6680.321398,6472.161241,6193.896662,6087.445855,5798.067598,5573.390378
20140501,5330.914531,5229.059778,5080.6914879999995,4934.544013000001,4800.300378,4710.088438000001,4551.338141,4443.015913,4464.019128999999,4285.603149,4285.666587,4179.259721,4172.464095,4044.6187739999996,4037.599951,4054.9491769999995,4011.220509999999,3952.383996,3909.4022290000003,3873.3876809999997,3848.461591,3917.606489,3899.9466689999995,3907.889902,3800.53069,3865.6991699999994,4045.954852,4025.835403,4093.9409459999997,4083.181415,4143.479137,4201.768668,4250.5528779999995,4232.880642,4418.857771999999,4455.840962,4558.720617,4695.041604,4797.251571,4908.8010859999995,5115.040255,5210.475839000001,5286.999721,5281.069432,5346.851825,5510.490534,5652.735214,5556.746924,5550.7337,5512.874793999999,5253.800016,5178.384843999999,5084.966957,5200.405978,5048.866660999999,5058.216588,5006.088594,4838.376176000001,4761.572837,4868.9434949999995,4899.391407,4927.562147,4852.657582999999,4989.117861999999,4980.93727,4957.120666,4986.510502,5074.634129,5318.717557,5414.265369999999,5535.401201,5723.51301,5871.886538,5948.870199999999,6073.4928899999995,5966.066069,6183.33278,6295.650535,6069.771291,6142.670962,6118.251891,6008.914655,6089.34657,6135.517697,5967.773075,6061.933593999999,6010.873182,5872.554383,5852.1630430000005,5736.3645400000005,5566.848504,5460.353174,5415.083371,5099.991966,5032.4400989999995,4769.968962999999
